Instance,Submission Date,Submitter,Lat,Long,UniqueCode,District,14273350|Interviewee,School_Name,14273351|What kind of public institution is this?,Category,Type,14283355|Photo of Water Point,Improved_Water,14274381|What is the type of the water point/system?,14282353|What is the type of the water point?,14276355|Does the public institution have its own water point or does it share one with the community?,14274384|How many student/patients/patrons/staff use this water point/system?,14281365|Do any other community members use this water point/system?,14279375|How many additional community members use this water point/system?,14278375|What year was the water point/system constructed or rehabilitated?,14286350|Is the water point part of a Water For People supported project?,14275349|What role did Water For People play?,Enough_Water,14282355|Why doesn't the source provide enough water every day?,14283361|What months are there shortages?,14286354|How many hours a day is water available?,14277350|Is any water treatment done at the water point/system?,14280335|What water treatment is being done?,14282359|Has the water system been down for more than 1 day in the last 30 days (except for routine maintenance)?,14281370|How many days did it take to get it repaired?,14276364|Why was the system down for more than 1 day?,14273360|Have any major repairs been completed on the point/system in the past year?,14274390|What was repaired/replaced?,14275352|How much did the repairs cost?,14273361|Are there any current problems with the system that require attention?,14284364|What is the current problem?,14285366|Is water available from the system on the day of the visit?,14282364|Why isn't water available from the system on the day of the visit?,14276370|Was the Residual Chlorine within the permissible limit?,14285370|Residual Chlorine,14286366|Does the quantity of water available on the day of the visit meet government standards?,14237503|Why is there an inadequate amount of water?,14280345|Where does the money come from to operate and maintain the water point/system?,14281378|Photo of Sanitation Technology,14274397|Does the public institution have an improved sanitation facility?,14281379|What is the type of the improved sanitation technology?,14278388|What type of unimproved sanitation does the public institution use?,14273370|In what year was the sanitation technology implemented?,14278389|How many latrines are there for girls?,14276373|How many urinals are there for girls?,14237506|How many latrines are there for boys?,14273371|How many urinals are there for boys?,14281380|How many unisex latrines are there?,14279392|Is there evidence that the latrines are being used?,Funtioning_Optimally,14275367|What are the current problems?,Clean,Water_available,Soap_Available,14286373|When do you wash your hands with soap or other cleansing agent?,14281382|Is this a secondary school?,14284374|Is there any changing room attached with the sanitation block?,14286375|Is there any incinerator attached with the changing room?,Sanitary_Napkin,14274402|Is there utensil washing station available?,14277363|Is there any bathing enclosure in the toilet block or school?
20617209,06-09-2013 08:42:53 UTC,null,21.6907086,88.12958358,roggsrgv,South 24 Parganas,biswajit mondal,manasadwip khasmahal co.op.f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1459535461431.jpg,Yes,Mark II,,Has its own water point/system,135,Yes,30,2006,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1548368927007.jpg,Yes,Improved Pit Latrine,,2010,1,1,1,3,0,Yes,No,,Yes,No,No,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
20620669,06-09-2013 13:14:21 UTC,null,21.7025295,88.35323405,rp00j68c,South 24 Parganas,Nandalal Pahari,Brajaballavpur Dakshin F.P School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto4924900299559.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,90,Yes,150,1998,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,No,Seasonal Shortages,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto4958126221190.jpg,Yes,Pour Flush Latrine,,2005,1,1,1,1,0,Yes,Yes,Structural Problems,No,No,No,After Defecating|Before Eating,No,,,,No,
19663058,26-08-2013 07:56:00 UTC,Denise Kahofer  Xylem,21.76963806,88.11212361,rs303541,South 24 Parganas,Tapas Kumar Das,Khasramkar Khanrapara Dasarothi F.P. School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2070426910454.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,69,Yes,250,1998,No,,No,Low Water Pressure|Broken Parts/System,,,No,,Yes,3,Parts Not Available|Lack of initiative from community,No,,,Yes,Low Water Flow,Yes,,Not Applicable,,No,Seasonal Shortages,Has no funds for operation and maintenance,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1227233612071.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2012,1,1,1,0,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating|After playing,No,,,,No,
19593632,27-08-2013 07:04:07 UTC,Cecilia,21.70977528,88.0753361,rpc06do1,South 24 Parganas,Subash Chandra Das,Kamalpur Purba F.P Schoo,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2429417615231.jpg,Yes,Mark II,,Has its own water point/system,172,Yes,100,2009,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2008596905997.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2012,1,2,1,1,0,Yes,No,,Yes,Yes,Yes,After Defecating|After Eating|Before Eating,No,,,,No,
20235727,02-05-2011 13:21:47 UTC,Council For Rural Welfare,21.72386264,87.66426612,rpzb21uq,East Medinipur,Chandantilak Pradhan,Pichhabani Bani Niketan High School (H.S),School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2101525451730.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,1350,No,,2011,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund|Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto848987884530.jpg,Yes,Pour Flush Latrine|Pour  Flush Toilet with Septic Tank,,2011,3,6,2,15,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20633151,06-09-2013 11:56:58 UTC,SSDC-SRIDHAR,21.71640333,88.37367715,rpmywu1k,South 24 Parganas,Brajagopal Patra,Uttar Gobindapur Abad New F.P School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1971463226795.jpg,Yes,Mark II,,Shares the community water point/system,97,Yes,200,2011,No,,Yes,,,,No,,No,,,Yes,chain change,500,Yes,Low Water Flow,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2001136566638.jpg,Yes,Pour Flush Latrine,,2005,1,1,0,1,0,Yes,Yes,No Water to Flush Latrine|Structural Problems,No,No,No,After Defecating|Before Cooking|Before Eating,No,,,,No,
20694536,14-08-2013 08:44:04 UTC,TEST,22.91156159,88.41394044,t8jjni5n,North 24 Parganas,Somnath Mondol,Prasadnagar Prathamik Vidyalaya,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto725348462127.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,262,No,,1970,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1034995465303.jpg,Yes,Pour Flush Latrine,,1998,0,0,0,0,3,Yes,Yes,Some parts are broken.,No,No,Yes,After Defecating|After Eating|Before Eating,No,,,,No,
20321912,07-09-2013 09:23:03 UTC,Naihati Prolife,22.82099827,88.55700905,t4drclc2,North 24 Parganas,Anima Majumder (Rai),Ragibpore Girls High School,School,Girls,Non-Primary,,Yes,Gravity Fed System with Pump,,Has its own water point/system,1250,No,,2009,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Filtration,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,,Yes,Pour  Flush Toilet with Septic Tank,,2009,3,11,0,0,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Cooking|Before Eating|After Handling Livestock|After Cleaning a Baby's Bottom,Yes,Yes,Yes,Yes,Yes,No
20495748,07-01-1980 10:02:26 UTC,null,21.81585504,88.38507194,ru7fwp8q,South 24 Parganas,Chinmoy Das,Dakshinmahendra Pur F P School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto9916111438809.jpg,Yes,Tara Direct Action Pump,,Has its own water point/system,71,Yes,10,2003,No,,Yes,,,,No,,No,,,Yes,Headgide Buse .Pipe .Cupcil.,500,Yes,Broken Parts,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto10032890583103.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2011,35,35,36,36,71,Yes,No,,No,Yes,Yes,After Eating,No,,,,Yes,
20504788,08-01-1980 06:52:01 UTC,SSDC-SUDIPTA,21.81490973,88.36629138,ru5vcimm,South 24 Parganas,Pravat kumar Das,Gobindapur FP School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto7571315417638.jpg,Yes,Tara Direct Action Pump,,Has its own water point/system,134,No,,2004,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto8558087359777.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2009,65,65,65,65,134,Yes,No,,No,Yes,Yes,After Eating,No,,,,Yes,
20234025,24-08-2013 11:05:12 UTC,test,21.94992743,88.37858859,s0d638ll,South 24 Parganas,Subrata Barik,Digambarpur east Prathamik Vidhyalaya,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3326091491707.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,72,No,,2005,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2748240387059.jpg,Yes,Improved Pit Latrine|Pour  Flush Toilet with Septic Tank,,2009,1,1,1,2,0,Yes,No,,No,No,No,After Defecating|Before Eating,No,,,,Don't Know,
20326853,04-09-2013 06:42:26 UTC,Naihati Prolife,22.78955346,88.57117425,t2xrhrin,North 24 Parganas,Srikanta Biswas,Bira Ballavpara High School,School,Co-education,Non-Primary,,Yes,Gravity Fed System,,Has its own water point/system,1693,No,,2012,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,No,,Yes,4,Parts Not Available,Yes,Pars of Stratar,3000,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,,Yes,Improved Pit Latrine,,2012,2,3,4,12,7,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Cooking|Before Eating|After Handling Livestock|After Cleaning a Baby's Bottom,Yes,Yes,Yes,Yes,Yes,No
19504077,22-08-2013 09:57:46 UTC,Denise Kahofer  Xylem,22.00035724,87.72420818,s2okk396,East Medinipur,Mrityuljoy Maiti,Sukhakhola Vivekananda Sikshasadan,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3691516906687.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,619,No,,2012,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3273517761179.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2012,2,3,2,3,0,Yes,No,,Yes,Yes,Yes,After Defecating|After Eating|Before Eating|After Cleaning a Baby's Bottom|After handling patient,Yes,Yes,Yes,Yes,Yes,Yes
20628143,12-09-2013 08:51:27 UTC,ss sagar samir maity,21.83031627,88.10970007,ruvctfux,South 24 Parganas,goutam kar,chapatala diljanessa f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto38772011818059.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,139,Yes,200,2002,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto38691207710392.jpg,Yes,Improved Pit Latrine,,1996,1,0,0,1,0,Yes,Yes,not cipycation,Yes,No,No,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
20102023,26-08-2013 06:25:31 UTC,Ashok. Sabuj Sangha,21.87656522,88.44981437,rwzufbbm,South 24 Parganas,Goutam Halder,Kuemuri H.G.Pur.S.M.Bidhapit,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto241128112796.jpg,Yes,Mark II,,Has its own water point/system,1015,Yes,8,2012,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,No,Seasonal Shortages,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1656376740618.jpg,Yes,VIP,,2011,2,4,2,8,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Cooking|Before Eating,Yes,Yes,Yes,Yes,No,Yes
20734050,07-08-2011 00:55:13 UTC,null,21.66293077,88.08520924,rn6jg07o,South 24 Parganas,Pradip Mandal,Gangasagar Purba Para FP School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto347366180493.jpg,Yes,Mark II,,Has its own water point/system,85,No,,2010,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto199298614506.jpg,Yes,Improved Pit Latrine,,2008,1,3,1,3,0,Yes,No,,No,Yes,Yes,After Defecating|Before Eating,No,,,,Yes,
20259090,03-09-2013 12:23:09 UTC,Padma. Sabuj Sangha,21.92770584,88.38477857,rzcf62h3,South 24 Parganas,Protima Maity,Digambarpur Maa Sarada S.S.K.,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto873974029547.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,90,Yes,150,2012,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1078754669196.jpg,Yes,Flush Toilet,,2005,1,1,1,1,0,Yes,No,,No,Yes,No,After Defecating|Before Eating,No,,,,No,
20240612,02-01-2011 22:39:29 UTC,null,21.79058441,88.44710883,rt1nec1j,South 24 Parganas,Ashrumohan Dalapati,Upendranagar Kansilal Shishu Shikshaniketan F.P School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto551036499024.jpg,Yes,Tara Direct Action Pump,,Has its own water point/system,115,No,,2006,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto520008422854.jpg,Yes,Improved Pit Latrine|Pour  Flush Toilet with Septic Tank,,2009,1,1,1,1,0,Yes,No,,No,Yes,Yes,After Defecating|Before Eating,No,,,,No,
20233830,13-09-2013 06:46:34 UTC,null,21.75685736,87.68799957,rrhv72q7,East Medinipur,Niranjan Kumar Das,Kapasda Banipith High School,School,Co-education,Non-Primary,,Yes,Gravity Fed System with Pump,,Has its own water point/system,424,No,,2013,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1119610717882.jpg,Yes,Pour Flush Latrine|Pour  Flush Toilet with Septic Tank,,2013,1,5,2,3,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20225706,24-08-2013 07:45:52 UTC,Ashok. Sabuj Sangha,21.89043362,88.42660147,rxms7j6y,South 24 Parganas,Sasader Nasker,P.D.Pur .Pragati Sikshaniketan,School,Co-education,Non-Primary,,Yes,Mark II,,Has its own water point/system,460,No,,2010,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1469808441169.jpg,Yes,Improved Pit Latrine,,2010,3,4,2,4,0,Yes,No,,Yes,No,Yes,After Defecating|After Eating|Before Cooking|Before Eating,Yes,Yes,No,Yes,No,No
20706470,16-09-2013 08:55:09 UTC,null,22.94693142,88.68729392,ta61hqxk,North 24 Parganas,Shyamal Kashapi,Ghonja High School,School,Co-education,Non-Primary,,Yes,PHE 6 Handpump with AMAL filter,,Has its own water point/system,1664,No,,2013,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Filtration,No,,,No,,,No,,Yes,,Not Applicable,,Could Not Calculate,,School Budget|PTA/WATSAN fund,,Yes,Pour  Flush Toilet with Septic Tank,,2013,2,9,2,16,0,Yes,No,,No,Yes,No,After Defecating|After Eating|Before Eating,No,,,,Yes,
20714961,07-08-2011 19:47:28 UTC,samaresh,21.64498231,88.09906236,rmcuqxge,South 24 Parganas,Subhasis Mandal,Prasadpur JRBasic School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto707867095953.jpg,Yes,Mark II,,Has its own water point/system,157,Yes,120,2009,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto647791290289.jpg,Yes,Improved Pit Latrine,,2010,1,1,1,2,0,Yes,No,,No,Yes,Yes,After Defecating|Before Eating,No,,,,Yes,
20589222,16-09-2013 06:11:15 UTC,null,21.75474476,88.15515561,rredkpov,South 24 Parganas,sukdeb das,koylapara bord f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2689877014104.jpg,Yes,Mark II,,Has its own water point/system,129,Yes,100,2004,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2637712829534.jpg,Yes,Improved Pit Latrine,,2012,1,1,0,1,0,Yes,Yes,No Water to Flush Latrine|Structural Problems,Yes,No,No,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
20625688,16-09-2013 07:27:40 UTC,ss sagar samir maity,21.76735604,88.153627,rrz8cbi8,South 24 Parganas,parimal das,debimothurapur ramhari f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto5154550415103.jpg,Yes,Mark II,,Has its own water point/system,135,Yes,200,2007,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|Has no funds for operation and maintenance,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto5199507141176.jpg,Yes,Improved Pit Latrine,,2006,1,1,0,1,0,Yes,Yes,Structural Problems,No,No,No,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
19728654,24-08-2013 05:47:19 UTC,Ashok. Sabuj Sangha,21.89064609,88.42678932,rxn4pmwb,South 24 Parganas,Purnendu Kala,P.D.Pur.F.P.School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto368244384769.jpg,Yes,PHE 6 Handpump,,Has its own water point/system,157,No,,2010,No,,Yes,,,,Yes,N.A,No,,,No,,,No,,Yes,,Not Applicable,,No,Irregular Supply,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto882184082049.jpg,Yes,Pour Flush Latrine|Pour  Flush Toilet with Septic Tank,,2013,1,2,1,2,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
20235847,14-09-2013 06:25:00 UTC,Council For Rural Welfare,21.78639422,87.62264463,rsupxj7m,East Medinipur,Sunil Kumar Giri,Chandanpur Birendra Siksha Sadan (H.S),School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto648794982913.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,1228,No,,2013,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto553447479251.jpg,Yes,Pour Flush Latrine|Pour  Flush Toilet with Septic Tank,,2013,2,5,2,12,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20632448,11-09-2013 08:38:24 UTC,ss sagar samir maity,21.81721061,88.15525902,ru9ovlqo,South 24 Parganas,sk abaidulla,companichar madhyapara f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2143067291475.jpg,Yes,PHE 6 Handpump,,Shares the community water point/system,104,Yes,250,1998,No,,No,Irregular Supply|Broken Parts/System,,,No,,Yes,30,Lack of Money|Parts Not Available,Yes,c,,Yes,Broken Parts|Low Water Flow,Yes,,Not Applicable,,No,Broken System,Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1846700348115.jpg,Yes,Improved Pit Latrine,,2010,2,1,1,3,0,Yes,Yes,No Water to Flush Latrine|Structural Problems,No,No,No,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
19637133,23-08-2013 07:48:24 UTC,Cecilia,22.99140968,88.78921707,tc7l4evo,North 24 Parganas,Dulal kumar saha,mondalara high school,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto86244854829.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,890,No,,2012,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Filtration|Chlorination,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2375547380032.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2012,2,4,2,7,0,Yes,No,,Yes,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20630450,10-09-2013 06:54:17 UTC,ss sagar samir maity,21.82816658,88.12444646,rurst8ws,South 24 Parganas,dibybandubikash giri,bamankhali f.p.school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3310260193057.jpg,Yes,Mark II,,Has its own water point/system,111,Yes,100,2008,No,,No,Don't Know,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3363097107120.jpg,Yes,Improved Pit Latrine,,2010,1,2,1,2,0,Yes,No,,Yes,No,Yes,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
20619213,31-08-2013 10:55:02 UTC,null,21.72183577,88.1504953,rpvy75sw,South 24 Parganas,badal bera,sumatinagar sarat kumari high school,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto485463287359.jpg,Yes,PHE 6 Handpump,,Has its own water point/system,903,No,,2006,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Chlorination,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1237468444840.jpg,Yes,Improved Pit Latrine,,2006,1,3,1,3,0,Yes,No,,Yes,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20115551,11-09-2013 11:21:17 UTC,null,22.01065204,87.63091606,s35lsjmd,East Medinipur,Durbadal De.,Balyagobindapur Jnan Karma Vidyapith,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto5625501874554.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,1165,No,,2009,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto5570329969034.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2009,2,4,2,7,0,Yes,No,,Yes,No,Yes,After Defecating|After Eating|Before Cooking|Before Eating|After Cleaning a Baby's Bottom,Yes,Yes,Yes,Yes,No,Yes
20619596,11-09-2013 09:10:44 UTC,ss sagar samir maity,21.82617961,88.15510719,ruoibzrj,South 24 Parganas,dipankar mishra,muriganga jr basic school,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3017604095583.jpg,Yes,Mark II,,Has its own water point/system,110,Yes,160,2004,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto3126756530887.jpg,Yes,Improved Pit Latrine,,2011,1,2,1,4,0,Yes,Yes,No Water to Flush Latrine,Yes,No,Yes,After Defecating|After Eating|Before Cooking|Before Eating,No,,,,No,
19643055,23-08-2013 15:48:59 UTC,Bill,23.07911476,88.65627693,tg8n5crm,North 24 Parganas,vikash ghosh,coopers colony highvschool,School,Co-education,Non-Primary,,Yes,PHE 6 Handpump with AMAL filter,,Has its own water point/system,700,No,,2012,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Filtration|Chlorination,Yes,1,fixed same day,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto138379331888227.jpg,Yes,Pour Flush Latrine,,2012,2,6,2,7,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Cooking|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
20293239,29-08-2013 07:07:38 UTC,null,22.83758103,88.65814574,t5572qph,North 24 Parganas,Kabita Duttachowdhury,Asutosh Colony F.P. School,School,Co-education,Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto423180419923.jpg,Yes,Pipe Line Water Supply,,Has its own water point/system,341,No,,2012,Yes,Technical Advice|Hardware|Software/Capacity Building/Training|Finance,Yes,,,,Yes,Chlorination,No,,,No,,,No,,Yes,,From municipality,,Yes,,Government,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto633133453372.jpg,Yes,Pour  Flush Toilet with Septic Tank,,2012,1,4,1,3,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating|After dealing with dirty things,No,,,,Yes,
20619395,11-09-2013 08:05:33 UTC,null,21.82299603,88.14490941,ruj905bd,South 24 Parganas,anup das,companichar mhewari high school,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2420676849377.jpg,Yes,Mark II,,Has its own water point/system,1324,Yes,150,2010,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto2459140136731.jpg,Yes,Improved Pit Latrine,,2010,6,10,6,10,0,Yes,Yes,Structural Problems,Yes,No,No,After Defecating|After Eating|Before Cooking|Before Eating,Yes,Yes,Yes,Yes,No,No
20239769,13-09-2013 11:19:10 UTC,Council For Rural Welfare,21.72601213,87.78222898,rq2v29tq,East Medinipur,Sitansushekhar Mal,Deshdattabarh United High School,School,Co-education,Non-Primary,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto732994110125.jpg,Yes,Gravity Fed System with Pump,,Has its own water point/system,1289,No,,2011,No,,Yes,,,,No,,No,,,No,,,No,,Yes,,Not Applicable,,Yes,,School Budget|PTA/WATSAN fund,http://waterforpeople.s3.amazonaws.com/images/wfpPhoto1494572235481.jpg,Yes,Pour Flush Latrine|Pour  Flush Toilet with Septic Tank,,2011,2,8,4,11,0,Yes,No,,No,Yes,Yes,After Defecating|After Eating|Before Eating,Yes,Yes,Yes,Yes,Yes,Yes
